movie,city_name,cinema_date,cinema_name,cinema_url,cinema_address,hall,lang,begin_time,all_seats,selectable_seat,sold_seat,occupancy_rate,url
八角笼中,深圳,2023-07-27,保利万和国际影城（杜比全景声巨幕汇邦店）,https://www.maoyan.com/cinema/38001?poi=1363846186,地址：宝安区石岩街道汇邦名都花园三期商场二楼,2号-沙发座椅激光厅,国语2D,12:30,117,101,16,13.68%,https://www.maoyan.com/xseats/202307270680939?movieId=1413252&cinemaId=38001
八角笼中,深圳,2023-07-27,传奇影城（黄贝岭店）,https://www.maoyan.com/cinema/27496?poi=195989586,地址：罗湖区黄贝岭地铁站A出口100米深业东岭9号楼,6号厅,国语2D,16:50,101,1,100,99.01%,https://www.maoyan.com/xseats/202307270596565?movieId=1413252&cinemaId=27496
八角笼中,深圳,2023-07-27,传奇影城（黄贝岭店）,https://www.maoyan.com/cinema/27496?poi=195989586,地址：罗湖区黄贝岭地铁站A出口100米深业东岭9号楼,6号厅,国语2D,19:00,101,0,101,100.00%,https://www.maoyan.com/xseats/202307270596566?movieId=1413252&cinemaId=27496
八角笼中,深圳,2023-07-27,仁恒梦影廊电影院,https://www.maoyan.com/cinema/38427?poi=574631243,地址：龙岗区回龙埔社区梦创广场梦中心L3,3号激光厅,国语2D,16:00,132,132,0,0.00%,https://www.maoyan.com/xseats/202307270711382?movieId=1413252&cinemaId=38427
八角笼中,深圳,2023-07-27,仁恒梦影廊电影院,https://www.maoyan.com/cinema/38427?poi=574631243,地址：龙岗区回龙埔社区梦创广场梦中心L3,3号激光厅,国语2D,13:50,132,132,0,0.00%,https://www.maoyan.com/xseats/202307270711380?movieId=1413252&cinemaId=38427
八角笼中,深圳,2023-07-27,佳兆业国际影城（布吉店）,https://www.maoyan.com/cinema/16693?poi=127375781,地址：龙岗区龙岗大道1号佳兆业广场F4层L410室,3号4K高清厅,国语2D,22:20,141,23,118,83.69%,https://www.maoyan.com/xseats/202307270753744?movieId=1413252&cinemaId=16693
八角笼中,深圳,2023-07-27,佳兆业国际影城（布吉店）,https://www.maoyan.com/cinema/16693?poi=127375781,地址：龙岗区龙岗大道1号佳兆业广场F4层L410室,4号4K高清厅,国语2D,12:20,141,23,118,83.69%,https://www.maoyan.com/xseats/202307270753745?movieId=1413252&cinemaId=16693
八角笼中,深圳,2023-07-27,云幕影城（西乡店）,https://www.maoyan.com/cinema/13055?poi=42677991,地址：宝安区西乡街道西乡大道共乐城购物中心4楼,2号厅,国语2D,22:20,82,82,0,0.00%,https://www.maoyan.com/xseats/202307270584758?movieId=1413252&cinemaId=13055
八角笼中,深圳,2023-07-27,仁恒梦影廊电影院,https://www.maoyan.com/cinema/38427?poi=574631243,地址：龙岗区回龙埔社区梦创广场梦中心L3,3号激光厅,国语2D,11:40,132,132,0,0.00%,https://www.maoyan.com/xseats/202307270711383?movieId=1413252&cinemaId=38427
八角笼中,深圳,2023-07-27,佳兆业国际影城（布吉店）,https://www.maoyan.com/cinema/16693?poi=127375781,地址：龙岗区龙岗大道1号佳兆业广场F4层L410室,4号4K高清厅,国语2D,17:30,141,23,118,83.69%,https://www.maoyan.com/xseats/202307270753746?movieId=1413252&cinemaId=16693
八角笼中,深圳,2023-07-27,云幕影城（西乡店）,https://www.maoyan.com/cinema/13055?poi=42677991,地址：宝安区西乡街道西乡大道共乐城购物中心4楼,2号厅,国语2D,11:00,82,82,0,0.00%,https://www.maoyan.com/xseats/202307270584755?movieId=1413252&cinemaId=13055
八角笼中,深圳,2023-07-27,云幕影城（西乡店）,https://www.maoyan.com/cinema/13055?poi=42677991,地址：宝安区西乡街道西乡大道共乐城购物中心4楼,2号厅,国语2D,17:50,82,82,0,0.00%,https://www.maoyan.com/xseats/202307270584754?movieId=1413252&cinemaId=13055
八角笼中,深圳,2023-07-27,云幕影城（西乡店）,https://www.maoyan.com/cinema/13055?poi=42677991,地址：宝安区西乡街道西乡大道共乐城购物中心4楼,2号厅,国语2D,20:00,82,79,3,3.66%,https://www.maoyan.com/xseats/202307270584756?movieId=1413252&cinemaId=13055
八角笼中,深圳,2023-07-27,云幕影城（西乡店）,https://www.maoyan.com/cinema/13055?poi=42677991,地址：宝安区西乡街道西乡大道共乐城购物中心4楼,2号厅,国语2D,13:15,82,82,0,0.00%,https://www.maoyan.com/xseats/202307270584757?movieId=1413252&cinemaId=13055
八角笼中,深圳,2023-07-27,云幕影城（西乡店）,https://www.maoyan.com/cinema/13055?poi=42677991,地址：宝安区西乡街道西乡大道共乐城购物中心4楼,2号厅,国语2D,15:35,82,82,0,0.00%,https://www.maoyan.com/xseats/202307270584752?movieId=1413252&cinemaId=13055
八角笼中,深圳,2023-07-27,中影南方鹤洲影城（和健生活广场店）,https://www.maoyan.com/cinema/27922?poi=793268033,地址：宝安区洲石路润科华府1期和健生活广场1楼,3号激光厅,国语2D,22:45,72,68,4,5.56%,https://www.maoyan.com/xseats/202307270402365?movieId=1413252&cinemaId=27922
八角笼中,深圳,2023-07-27,中影嘉华国际影城（西丽半里花海店）,https://www.maoyan.com/cinema/36693?poi=1953315107,地址：南山区西丽街道冠铭花园西南半里花海生活广场三层,4号激光厅 免费停车2小时,国语2D,17:30,80,35,45,56.25%,https://www.maoyan.com/xseats/202307270620582?movieId=1413252&cinemaId=36693
八角笼中,深圳,2023-07-27,中影嘉华国际影城（西丽半里花海店）,https://www.maoyan.com/cinema/36693?poi=1953315107,地址：南山区西丽街道冠铭花园西南半里花海生活广场三层,4号激光厅 免费停车2小时,国语2D,13:35,80,35,45,56.25%,https://www.maoyan.com/xseats/202307270620580?movieId=1413252&cinemaId=36693
八角笼中,深圳,2023-07-27,中影嘉华国际影城（西丽半里花海店）,https://www.maoyan.com/cinema/36693?poi=1953315107,地址：南山区西丽街道冠铭花园西南半里花海生活广场三层,4号激光厅 免费停车2小时,国语2D,22:25,80,35,45,56.25%,https://www.maoyan.com/xseats/202307270620581?movieId=1413252&cinemaId=36693
八角笼中,深圳,2023-07-27,中影南方鹤洲影城（和健生活广场店）,https://www.maoyan.com/cinema/27922?poi=793268033,地址：宝安区洲石路润科华府1期和健生活广场1楼,3号激光厅,国语2D,20:30,72,68,4,5.56%,https://www.maoyan.com/xseats/202307270402364?movieId=1413252&cinemaId=27922
八角笼中,深圳,2023-07-27,中影嘉华国际影城（平湖天虹巨幕店）,https://www.maoyan.com/cinema/37230?poi=612381301,地址：龙岗区平湖街道水门路平湖天虹商场T2区2楼,9号激光沙发厅,国语2D,11:30,78,78,0,0.00%,https://www.maoyan.com/xseats/202307270723787?movieId=1413252&cinemaId=37230
八角笼中,深圳,2023-07-27,中影南方激光影城（民治店）,https://www.maoyan.com/cinema/23819?poi=159004686,地址：龙华区民治华侨新苑（步行街富家欢商场入口直升电梯上二楼）,5号高清激光厅,国语2D,22:15,109,109,0,0.00%,https://www.maoyan.com/xseats/202307270782894?movieId=1413252&cinemaId=23819
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,8号激光杜比VIP厅,国语2D,09:30,105,104,1,0.95%,https://www.maoyan.com/xseats/202307270556841?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,2号激光杜比VIP厅,国语2D,23:00,97,97,0,0.00%,https://www.maoyan.com/xseats/202307270556843?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,7号激光杜比VIP厅,国语2D,22:20,105,105,0,0.00%,https://www.maoyan.com/xseats/202307270556842?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,5号激光杜比VIP厅,国语2D,21:20,97,97,0,0.00%,https://www.maoyan.com/xseats/202307270818165?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影南方激光影城（民治店）,https://www.maoyan.com/cinema/23819?poi=159004686,地址：龙华区民治华侨新苑（步行街富家欢商场入口直升电梯上二楼）,2号激光厅,国语2D,12:55,130,130,0,0.00%,https://www.maoyan.com/xseats/202307270782893?movieId=1413252&cinemaId=23819
八角笼中,深圳,2023-07-27,中影国际影城（欢乐海岸CINITY店）,https://www.maoyan.com/cinema/4?poi=91756,地址：南山区白石路东8号欢乐海岸曲水湾2栋A区,二楼11号DTS:X临境音厅,国语2D,00:05,158,96,62,39.24%,https://www.maoyan.com/xseats/202307270624396?movieId=1413252&cinemaId=4
八角笼中,深圳,2023-07-27,中影国际影城（欢乐海岸CINITY店）,https://www.maoyan.com/cinema/4?poi=91756,地址：南山区白石路东8号欢乐海岸曲水湾2栋A区,二楼11号DTS:X临境音厅,国语2D,21:55,158,96,62,39.24%,https://www.maoyan.com/xseats/202307270624404?movieId=1413252&cinemaId=4
八角笼中,深圳,2023-07-27,保利国际影城（深圳龙华悦都店）,https://www.maoyan.com/cinema/25483?poi=178864756,地址：龙华区龙华新区龙观东路与清龙路交汇处保利天街3楼保利国际影城,5号厅,国语2D,18:10,114,96,18,15.79%,https://www.maoyan.com/xseats/202307270738579?movieId=1413252&cinemaId=25483
八角笼中,深圳,2023-07-27,保利国际影城（深圳龙华悦都店）,https://www.maoyan.com/cinema/25483?poi=178864756,地址：龙华区龙华新区龙观东路与清龙路交汇处保利天街3楼保利国际影城,3号厅,国语2D,22:40,117,99,18,15.38%,https://www.maoyan.com/xseats/202307270738580?movieId=1413252&cinemaId=25483
八角笼中,深圳,2023-07-27,华夏君盛巨幕影城（平湖店）,https://www.maoyan.com/cinema/13908?poi=79781520,地址：龙岗区富安大道熙璟城购物中心二楼（华南城）,8号激光厅(免费停车4小时）,国语2D,22:30,66,58,8,12.12%,https://www.maoyan.com/xseats/202307270809681?movieId=1413252&cinemaId=13908
八角笼中,深圳,2023-07-27,信天影城（信天生活广场店）,https://www.maoyan.com/cinema/23658?poi=159004137,地址：光明区公明街道民生路71号信天生活广场(原万汇城)4、5楼（地铁6号线红花山站A出口直行200米）,1号厅-前台办理免费停车3小时,国语2D,21:25,80,80,0,0.00%,https://www.maoyan.com/xseats/202307270776225?movieId=1413252&cinemaId=23658
八角笼中,深圳,2023-07-27,信天影城（信天生活广场店）,https://www.maoyan.com/cinema/23658?poi=159004137,地址：光明区公明街道民生路71号信天生活广场(原万汇城)4、5楼（地铁6号线红花山站A出口直行200米）,2号厅-前台办理免费停车3小时,国语2D,18:00,81,77,4,4.94%,https://www.maoyan.com/xseats/202307270417097?movieId=1413252&cinemaId=23658
八角笼中,深圳,2023-07-27,华夏君盛巨幕影城（平湖店）,https://www.maoyan.com/cinema/13908?poi=79781520,地址：龙岗区富安大道熙璟城购物中心二楼（华南城）,7号激光厅(免费停车4小时）,国语2D,13:50,75,63,12,16.00%,https://www.maoyan.com/xseats/202307270809680?movieId=1413252&cinemaId=13908
八角笼中,深圳,2023-07-27,华夏君盛巨幕影城（平湖店）,https://www.maoyan.com/cinema/13908?poi=79781520,地址：龙岗区富安大道熙璟城购物中心二楼（华南城）,8号激光厅(免费停车4小时）,国语2D,20:20,66,58,8,12.12%,https://www.maoyan.com/xseats/202307270809679?movieId=1413252&cinemaId=13908
八角笼中,深圳,2023-07-27,信天影城（信天生活广场店）,https://www.maoyan.com/cinema/23658?poi=159004137,地址：光明区公明街道民生路71号信天生活广场(原万汇城)4、5楼（地铁6号线红花山站A出口直行200米）,3号厅-前台办理免费停车3小时,国语2D,22:45,81,81,0,0.00%,https://www.maoyan.com/xseats/202307270710344?movieId=1413252&cinemaId=23658
八角笼中,深圳,2023-07-27,信天影城（信天生活广场店）,https://www.maoyan.com/cinema/23658?poi=159004137,地址：光明区公明街道民生路71号信天生活广场(原万汇城)4、5楼（地铁6号线红花山站A出口直行200米）,5号厅-前台办理免费停车3小时,国语2D,19:05,81,81,0,0.00%,https://www.maoyan.com/xseats/202307270417095?movieId=1413252&cinemaId=23658
八角笼中,深圳,2023-07-27,信天影城（信天生活广场店）,https://www.maoyan.com/cinema/23658?poi=159004137,地址：光明区公明街道民生路71号信天生活广场(原万汇城)4、5楼（地铁6号线红花山站A出口直行200米）,2号厅-前台办理免费停车3小时,国语2D,15:45,81,81,0,0.00%,https://www.maoyan.com/xseats/202307270417096?movieId=1413252&cinemaId=23658
八角笼中,深圳,2023-07-27,保利国际影城（深圳龙华悦都店）,https://www.maoyan.com/cinema/25483?poi=178864756,地址：龙华区龙华新区龙观东路与清龙路交汇处保利天街3楼保利国际影城,6号厅,国语2D,11:30,111,91,20,18.02%,https://www.maoyan.com/xseats/202307270738576?movieId=1413252&cinemaId=25483
八角笼中,深圳,2023-07-27,千影万幕（三星ONYX）LED影城（华为店）,https://www.maoyan.com/cinema/28389?poi=812629271,地址：龙岗区坂田街道岗头社区稼先路1998号华创云轩3S48长龙mall三楼,2号激光vip厅,国语2D,21:10,53,53,0,0.00%,https://www.maoyan.com/xseats/202307270671564?movieId=1413252&cinemaId=28389
八角笼中,深圳,2023-07-27,保利国际影城（深圳龙华悦都店）,https://www.maoyan.com/cinema/25483?poi=178864756,地址：龙华区龙华新区龙观东路与清龙路交汇处保利天街3楼保利国际影城,6号厅,国语2D,13:50,111,91,20,18.02%,https://www.maoyan.com/xseats/202307270738577?movieId=1413252&cinemaId=25483
八角笼中,深圳,2023-07-27,信天影城（信天生活广场店）,https://www.maoyan.com/cinema/23658?poi=159004137,地址：光明区公明街道民生路71号信天生活广场(原万汇城)4、5楼（地铁6号线红花山站A出口直行200米）,6号厅-前台办理免费停车3小时,国语2D,13:35,81,75,6,7.41%,https://www.maoyan.com/xseats/202307270417090?movieId=1413252&cinemaId=23658
八角笼中,深圳,2023-07-27,千影万幕（三星ONYX）LED影城（华为店）,https://www.maoyan.com/cinema/28389?poi=812629271,地址：龙岗区坂田街道岗头社区稼先路1998号华创云轩3S48长龙mall三楼,5号激光vip厅,国语2D,18:40,49,49,0,0.00%,https://www.maoyan.com/xseats/202307270671563?movieId=1413252&cinemaId=28389
八角笼中,深圳,2023-07-27,千影万幕（三星ONYX）LED影城（华为店）,https://www.maoyan.com/cinema/28389?poi=812629271,地址：龙岗区坂田街道岗头社区稼先路1998号华创云轩3S48长龙mall三楼,1号激光vip厅,国语2D,16:20,100,100,0,0.00%,https://www.maoyan.com/xseats/202307270671565?movieId=1413252&cinemaId=28389
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,5号激光厅,国语2D,22:15,88,88,0,0.00%,https://www.maoyan.com/xseats/202307270644667?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,8号VIP厅,国语2D,23:25,78,78,0,0.00%,https://www.maoyan.com/xseats/202307270641510?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,5号激光厅,国语2D,20:05,88,88,0,0.00%,https://www.maoyan.com/xseats/202307270641512?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,8号VIP厅,国语2D,21:15,78,78,0,0.00%,https://www.maoyan.com/xseats/202307270641517?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,5号激光厅,国语2D,17:55,88,88,0,0.00%,https://www.maoyan.com/xseats/202307270638640?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,千影万幕（三星ONYX）LED影城（华为店）,https://www.maoyan.com/cinema/28389?poi=812629271,地址：龙岗区坂田街道岗头社区稼先路1998号华创云轩3S48长龙mall三楼,3号激光vip厅,国语2D,13:10,73,73,0,0.00%,https://www.maoyan.com/xseats/202307270671562?movieId=1413252&cinemaId=28389
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,8号VIP厅,国语2D,16:55,78,78,0,0.00%,https://www.maoyan.com/xseats/202307270641514?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,8号VIP厅,国语2D,19:05,78,75,3,3.85%,https://www.maoyan.com/xseats/202307270638641?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,8号VIP厅,国语2D,12:25,78,78,0,0.00%,https://www.maoyan.com/xseats/202307270644666?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,5号激光厅,国语2D,11:15,88,88,0,0.00%,https://www.maoyan.com/xseats/202307270641513?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,6号激光厅,国语2D,10:00,93,90,3,3.23%,https://www.maoyan.com/xseats/202307270641515?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,2号激光厅,国语2D,14:05,103,103,0,0.00%,https://www.maoyan.com/xseats/202307270641511?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,千影万幕（三星ONYX）LED影城（华为店）,https://www.maoyan.com/cinema/28389?poi=812629271,地址：龙岗区坂田街道岗头社区稼先路1998号华创云轩3S48长龙mall三楼,3号激光vip厅,国语2D,11:00,73,73,0,0.00%,https://www.maoyan.com/xseats/202307270671561?movieId=1413252&cinemaId=28389
八角笼中,深圳,2023-07-27,中影国线影城（石岩店）,https://www.maoyan.com/cinema/24876?poi=165569751,地址：宝安区石岩街道宝石南路119号盛妆百货四楼,7号激光厅,国语2D,15:20,79,79,0,0.00%,https://www.maoyan.com/xseats/202307270641516?movieId=1413252&cinemaId=24876
八角笼中,深圳,2023-07-27,中影国际影城（欢乐海岸CINITY店）,https://www.maoyan.com/cinema/4?poi=91756,地址：南山区白石路东8号欢乐海岸曲水湾2栋A区,二楼11号DTS:X临境音厅,国语2D,19:45,158,96,62,39.24%,https://www.maoyan.com/xseats/202307270624400?movieId=1413252&cinemaId=4
八角笼中,深圳,2023-07-27,中影国际影城（欢乐海岸CINITY店）,https://www.maoyan.com/cinema/4?poi=91756,地址：南山区白石路东8号欢乐海岸曲水湾2栋A区,二楼10号厅,国语2D,16:30,157,98,59,37.58%,https://www.maoyan.com/xseats/202307270624401?movieId=1413252&cinemaId=4
八角笼中,深圳,2023-07-27,中影国际影城（欢乐海岸CINITY店）,https://www.maoyan.com/cinema/4?poi=91756,地址：南山区白石路东8号欢乐海岸曲水湾2栋A区,二楼11号DTS:X临境音厅,国语2D,13:05,158,96,62,39.24%,https://www.maoyan.com/xseats/202307270624394?movieId=1413252&cinemaId=4
八角笼中,深圳,2023-07-27,中影国际影城（欢乐海岸CINITY店）,https://www.maoyan.com/cinema/4?poi=91756,地址：南山区白石路东8号欢乐海岸曲水湾2栋A区,二楼9号厅,国语2D,11:15,188,112,76,40.43%,https://www.maoyan.com/xseats/202307270624403?movieId=1413252&cinemaId=4
八角笼中,深圳,2023-07-27,中影国际影城（欢乐海岸CINITY店）,https://www.maoyan.com/cinema/4?poi=91756,地址：南山区白石路东8号欢乐海岸曲水湾2栋A区,二楼8号厅,国语2D,09:50,188,114,74,39.36%,https://www.maoyan.com/xseats/202307270624398?movieId=1413252&cinemaId=4
八角笼中,深圳,2023-07-27,中影国际影城（CGS中国巨幕横岗荣德店）,https://www.maoyan.com/cinema/26914?poi=191542239,地址：龙岗区荣德国际广场3层，距离横岗地铁站C出口200米,9号激光厅,国语2D,19:30,122,122,0,0.00%,https://www.maoyan.com/xseats/202307270760378?movieId=1413252&cinemaId=26914
八角笼中,深圳,2023-07-27,中影国际影城（CGS中国巨幕横岗荣德店）,https://www.maoyan.com/cinema/26914?poi=191542239,地址：龙岗区荣德国际广场3层，距离横岗地铁站C出口200米,2号激光厅,国语2D,22:40,122,122,0,0.00%,https://www.maoyan.com/xseats/202307270760379?movieId=1413252&cinemaId=26914
八角笼中,深圳,2023-07-27,中影国际影城（CGS中国巨幕横岗荣德店）,https://www.maoyan.com/cinema/26914?poi=191542239,地址：龙岗区荣德国际广场3层，距离横岗地铁站C出口200米,2号激光厅,国语2D,20:30,122,122,0,0.00%,https://www.maoyan.com/xseats/202307270760380?movieId=1413252&cinemaId=26914
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,7号激光杜比VIP厅,国语2D,18:00,105,102,3,2.86%,https://www.maoyan.com/xseats/202307270556836?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,7号激光杜比VIP厅,国语2D,20:10,105,105,0,0.00%,https://www.maoyan.com/xseats/202307270556837?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,7号激光杜比VIP厅,国语2D,15:50,105,105,0,0.00%,https://www.maoyan.com/xseats/202307270556839?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,5号激光杜比VIP厅,国语2D,16:50,97,97,0,0.00%,https://www.maoyan.com/xseats/202307270825491?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,5号激光杜比VIP厅,国语2D,14:40,97,97,0,0.00%,https://www.maoyan.com/xseats/202307270825493?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,5号激光杜比VIP厅,国语2D,12:30,97,97,0,0.00%,https://www.maoyan.com/xseats/202307270825494?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影国际影城（CGS中国巨幕横岗荣德店）,https://www.maoyan.com/cinema/26914?poi=191542239,地址：龙岗区荣德国际广场3层，距离横岗地铁站C出口200米,2号激光厅,国语2D,14:00,122,122,0,0.00%,https://www.maoyan.com/xseats/202307270760376?movieId=1413252&cinemaId=26914
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,7号激光杜比VIP厅,国语2D,11:30,105,105,0,0.00%,https://www.maoyan.com/xseats/202307270556840?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,7号激光杜比VIP厅,国语2D,13:40,105,102,3,2.86%,https://www.maoyan.com/xseats/202307270556838?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影国际影城（CGS中国巨幕横岗荣德店）,https://www.maoyan.com/cinema/26914?poi=191542239,地址：龙岗区荣德国际广场3层，距离横岗地铁站C出口200米,2号激光厅,国语2D,16:10,122,122,0,0.00%,https://www.maoyan.com/xseats/202307270760375?movieId=1413252&cinemaId=26914
八角笼中,深圳,2023-07-27,中影国线影城（坑梓友田万家三楼）,https://www.maoyan.com/cinema/25703?poi=182542618,地址：坪山区人民西路友田万家三楼,3号厅,国语2D,22:50,91,91,0,0.00%,https://www.maoyan.com/xseats/202307270637041?movieId=1413252&cinemaId=25703
八角笼中,深圳,2023-07-27,中影嘉年华电影城（宇宏健康花城VIP店）,https://www.maoyan.com/cinema/37536?poi=1292592815,地址：龙岗区南湾街道星火路宇宏健康花城首层布澜路与星火路交汇处面对农业银行左侧50米,5号激光杜比VIP厅,国语2D,10:20,97,97,0,0.00%,https://www.maoyan.com/xseats/202307270825492?movieId=1413252&cinemaId=37536
八角笼中,深圳,2023-07-27,中影国际影城（CGS中国巨幕横岗荣德店）,https://www.maoyan.com/cinema/26914?poi=191542239,地址：龙岗区荣德国际广场3层，距离横岗地铁站C出口200米,2号激光厅,国语2D,18:20,122,118,4,3.28%,https://www.maoyan.com/xseats/202307270760377?movieId=1413252&cinemaId=26914
八角笼中,深圳,2023-07-27,中影国线影城（坑梓友田万家三楼）,https://www.maoyan.com/cinema/25703?poi=182542618,地址：坪山区人民西路友田万家三楼,6号厅,国语2D,17:40,94,94,0,0.00%,https://www.maoyan.com/xseats/202307270637042?movieId=1413252&cinemaId=25703
八角笼中,深圳,2023-07-27,中影嘉年华影城LUXE巨幕（龙华星河iCO店）,https://www.maoyan.com/cinema/35923?poi=585411610,地址：龙华区东环二路星河iCO四楼,6号激光厅,国语2D,19:05,101,99,2,1.98%,https://www.maoyan.com/xseats/202307270556286?movieId=1413252&cinemaId=35923
八角笼中,深圳,2023-07-27,中影嘉年华影城LUXE巨幕（龙华星河iCO店）,https://www.maoyan.com/cinema/35923?poi=585411610,地址：龙华区东环二路星河iCO四楼,6号激光厅,国语2D,21:15,101,101,0,0.00%,https://www.maoyan.com/xseats/202307270556288?movieId=1413252&cinemaId=35923
八角笼中,深圳,2023-07-27,中影国线影城（坑梓友田万家三楼）,https://www.maoyan.com/cinema/25703?poi=182542618,地址：坪山区人民西路友田万家三楼,6号厅,国语2D,13:15,94,94,0,0.00%,https://www.maoyan.com/xseats/202307270637043?movieId=1413252&cinemaId=25703
八角笼中,深圳,2023-07-27,中影国线影城（坑梓友田万家三楼）,https://www.maoyan.com/cinema/25703?poi=182542618,地址：坪山区人民西路友田万家三楼,3号厅,国语2D,10:25,91,91,0,0.00%,https://www.maoyan.com/xseats/202307270637044?movieId=1413252&cinemaId=25703
